A0,A1,A2,A3,I0,I1,I2,I3,D0,D1,D2,D3,landslide
35.11585312,1.532715559,25.5394329,2.112894624,7.023170623,1.532715559,2.837714766,1.056447312,5,1,9,2,1
0,35.11585312,1.532715559,25.5394329,0,7.023170623,1.532715559,2.837714766,0,5,1,9,0
3.766495824,0,35.11585312,1.532715559,1.255498608,0,7.023170623,1.532715559,3,0,5,1,0
0.50935477,3.766495824,0,35.11585312,0.50935477,1.255498608,0,7.023170623,1,3,0,5,0
0,0.50935477,3.766495824,0,0,0.50935477,1.255498608,0,0,1,3,0,0
23.78676929,0,0.50935477,3.766495824,2.642974366,0,0.50935477,1.255498608,9,0,1,3,0
9.652659312,23.78676929,0,0.50935477,2.413164828,2.642974366,0,0.50935477,4,9,0,1,0
0,9.652659312,23.78676929,0,0,2.413164828,2.642974366,0,0,4,9,0,0
0,0,9.652659312,23.78676929,0,0,2.413164828,2.642974366,0,0,4,9,0
0,0,0,9.652659312,0,0,0,2.413164828,0,0,0,4,0
16.3925581,0,0,0,2.341794014,0,0,0,7,0,0,0,0
35.70568598,16.3925581,0,0,4.463210748,2.341794014,0,0,8,7,0,0,0
9.575869359,35.70568598,16.3925581,0,1.595978227,4.463210748,2.341794014,0,6,8,7,0,1
0,9.575869359,35.70568598,16.3925581,0,1.595978227,4.463210748,2.341794014,0,6,8,7,0
0,0,9.575869359,35.70568598,0,0,1.595978227,4.463210748,0,0,6,8,0
5.905250758,0,0,9.575869359,1.476312689,0,0,1.595978227,4,0,0,6,0
0,5.905250758,0,0,0,1.476312689,0,0,0,4,0,0,0
0,0,5.905250758,0,0,0,1.476312689,0,0,0,4,0,0
0.636855066,0,0,5.905250758,0.636855066,0,0,1.476312689,1,0,0,4,0
4.394920275,0.636855066,0,0,2.197460137,0.636855066,0,0,2,1,0,0,0
0,4.394920275,0.636855066,0,0,2.197460137,0.636855066,0,0,2,1,0,0
0,0,4.394920275,0.636855066,0,0,2.197460137,0.636855066,0,0,2,1,0
0,0,0,4.394920275,0,0,0,2.197460137,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
5.460633695,0,0,0,1.820211232,0,0,0,3,0,0,0,0
14.35261425,5.460633695,0,0,4.784204751,1.820211232,0,0,3,3,0,0,0
36.85350823,14.35261425,5.460633695,0,4.606688529,4.784204751,1.820211232,0,8,3,3,0,0
20.17395946,36.85350823,14.35261425,5.460633695,1.681163289,4.606688529,4.784204751,1.820211232,12,8,3,3,0
1.590586938,20.17395946,36.85350823,14.35261425,0.265097823,1.681163289,4.606688529,4.784204751,6,12,8,3,0
5.296163201,1.590586938,20.17395946,36.85350823,1.765387734,0.265097823,1.681163289,4.606688529,3,6,12,8,0
9.407370724,5.296163201,1.590586938,20.17395946,1.343910103,1.765387734,0.265097823,1.681163289,7,3,6,12,0
0,9.407370724,5.296163201,1.590586938,0,1.343910103,1.765387734,0.265097823,0,7,3,6,0
0.190330431,0,9.407370724,5.296163201,0.190330431,0,1.343910103,1.765387734,1,0,7,3,0
0,0.190330431,0,9.407370724,0,0.190330431,0,1.343910103,0,1,0,7,0
1.405456886,0,0.190330431,0,0.281091377,0,0.190330431,0,5,0,1,0,0
0,1.405456886,0,0.190330431,0,0.281091377,0,0.190330431,0,5,0,1,0
0,0,1.405456886,0,0,0,0.281091377,0,0,0,5,0,0
0,0,0,1.405456886,0,0,0,0.281091377,0,0,0,5,0
6.666594744,0,0,0,3.333297372,0,0,0,2,0,0,0,0
0,6.666594744,0,0,0,3.333297372,0,0,0,2,0,0,0
0,0,6.666594744,0,0,0,3.333297372,0,0,0,2,0,0
7.5411852,0,0,6.666594744,1.50823704,0,0,3.333297372,5,0,0,2,0
2.73796773,7.5411852,0,0,0.547593546,1.50823704,0,0,5,5,0,0,0
8.280859947,2.73796773,7.5411852,0,2.760286649,0.547593546,1.50823704,0,3,5,5,0,0
0.982205927,8.280859947,2.73796773,7.5411852,0.982205927,2.760286649,0.547593546,1.50823704,1,3,5,5,0
0,0.982205927,8.280859947,2.73796773,0,0.982205927,2.760286649,0.547593546,0,1,3,5,0
0,0,0.982205927,8.280859947,0,0,0.982205927,2.760286649,0,0,1,3,0
0,0,0,0.982205927,0,0,0,0.982205927,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
3.313264117,0,0,0,1.104421372,0,0,0,3,0,0,0,0
6.151630923,3.313264117,0,0,1.230326185,1.104421372,0,0,5,3,0,0,0
0.182460278,6.151630923,3.313264117,0,0.182460278,1.230326185,1.104421372,0,1,5,3,0,0
1.58052934,0.182460278,6.151630923,3.313264117,0.526843113,0.182460278,1.230326185,1.104421372,3,1,5,3,0
3.665602207,1.58052934,0.182460278,6.151630923,0.916400552,0.526843113,0.182460278,1.230326185,4,3,1,5,0
2.492883682,3.665602207,1.58052934,0.182460278,2.492883682,0.916400552,0.526843113,0.182460278,1,4,3,1,0
23.04829154,2.492883682,3.665602207,1.58052934,3.841381924,2.492883682,0.916400552,0.526843113,6,1,4,3,0
8.916378111,23.04829154,2.492883682,3.665602207,1.783275622,3.841381924,2.492883682,0.916400552,5,6,1,4,0
0,8.916378111,23.04829154,2.492883682,0,1.783275622,3.841381924,2.492883682,0,5,6,1,0
0,0,8.916378111,23.04829154,0,0,1.783275622,3.841381924,0,0,5,6,0
0,0,0,8.916378111,0,0,0,1.783275622,0,0,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.695489407,0,0,0,0.695489407,0,0,0,1,0,0,0,0
0,0.695489407,0,0,0,0.695489407,0,0,0,1,0,0,0
0.244010642,0,0.695489407,0,0.244010642,0,0.695489407,0,1,0,1,0,0
0,0.244010642,0,0.695489407,0,0.244010642,0,0.695489407,0,1,0,1,0
0,0,0.244010642,0,0,0,0.244010642,0,0,0,1,0,0
0,0,0,0.244010642,0,0,0,0.244010642,0,0,0,1,0
0.291260958,0,0,0,0.291260958,0,0,0,1,0,0,0,0
0,0.291260958,0,0,0,0.291260958,0,0,0,1,0,0,0
0,0,0.291260958,0,0,0,0.291260958,0,0,0,1,0,0
3.686889082,0,0,0.291260958,0.52669844,0,0,0.291260958,7,0,0,1,0
1.479160249,3.686889082,0,0,0.739580125,0.52669844,0,0,2,7,0,0,0
0,1.479160249,3.686889082,0,0,0.739580125,0.52669844,0,0,2,7,0,0
0,0,1.479160249,3.686889082,0,0,0.739580125,0.52669844,0,0,2,7,0
0,0,0,1.479160249,0,0,0,0.739580125,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.112234868,0,0,0,0.112234868,0,0,0,1,0,0,0,0
0,0.112234868,0,0,0,0.112234868,0,0,0,1,0,0,0
0,0,0.112234868,0,0,0,0.112234868,0,0,0,1,0,0
0.350799203,0,0,0.112234868,0.175399601,0,0,0.112234868,2,0,0,1,0
0,0.350799203,0,0,0,0.175399601,0,0,0,2,0,0,0
0,0,0.350799203,0,0,0,0.175399601,0,0,0,2,0,0
0,0,0,0.350799203,0,0,0,0.175399601,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.167767778,0,0,0,0.167767778,0,0,0,1,0,0,0,0
0,0.167767778,0,0,0,0.167767778,0,0,0,1,0,0,0
0,0,0.167767778,0,0,0,0.167767778,0,0,0,1,0,0
0,0,0,0.167767778,0,0,0,0.167767778,0,0,0,1,0
0.109709628,0,0,0,0.109709628,0,0,0,1,0,0,0,0
0,0.109709628,0,0,0,0.109709628,0,0,0,1,0,0,0
0,0,0.109709628,0,0,0,0.109709628,0,0,0,1,0,0
0,0,0,0.109709628,0,0,0,0.109709628,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.124472558,0,0,0,0.124472558,0,0,0,1,0,0,0,0
0,0.124472558,0,0,0,0.124472558,0,0,0,1,0,0,0
0,0,0.124472558,0,0,0,0.124472558,0,0,0,1,0,0
0,0,0,0.124472558,0,0,0,0.124472558,0,0,0,1,0
0.146237329,0,0,0,0.146237329,0,0,0,1,0,0,0,0
0,0.146237329,0,0,0,0.146237329,0,0,0,1,0,0,0
0,0,0.146237329,0,0,0,0.146237329,0,0,0,1,0,0
0.201463804,0,0,0.146237329,0.201463804,0,0,0.146237329,1,0,0,1,0
0,0.201463804,0,0,0,0.201463804,0,0,0,1,0,0,0
0,0,0.201463804,0,0,0,0.201463804,0,0,0,1,0,0
0,0,0,0.201463804,0,0,0,0.201463804,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.399737202,0,0,0,0.199868601,0,0,0,2,0,0,0,0
0,0.399737202,0,0,0,0.199868601,0,0,0,2,0,0,0
0,0,0.399737202,0,0,0,0.199868601,0,0,0,2,0,0
0,0,0,0.399737202,0,0,0,0.199868601,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.111102425,0,0,0,0.111102425,0,0,0,1,0,0,0,0
0,0.111102425,0,0,0,0.111102425,0,0,0,1,0,0,0
0,0,0.111102425,0,0,0,0.111102425,0,0,0,1,0,0
0,0,0,0.111102425,0,0,0,0.111102425,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0.155847326,0,0,0,0.155847326,0,0,0,1,0,0,0,0
0,0.155847326,0,0,0,0.155847326,0,0,0,1,0,0,0
0.245120496,0,0.155847326,0,0.245120496,0,0.155847326,0,1,0,1,0,0
0,0.245120496,0,0.155847326,0,0.245120496,0,0.155847326,0,1,0,1,0
0,0,0.245120496,0,0,0,0.245120496,0,0,0,1,0,0
0,0,0,0.245120496,0,0,0,0.245120496,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
29.7184875,0,0,0,4.95308125,0,0,0,6,0,0,0,0
2.296631843,29.7184875,0,0,0.459326369,4.95308125,0,0,5,6,0,0,0
7.195244193,2.296631843,29.7184875,0,3.597622097,0.459326369,4.95308125,0,2,5,6,0,0
12.55651259,7.195244193,2.296631843,29.7184875,2.092752099,3.597622097,0.459326369,4.95308125,6,2,5,6,0
4.58457303,12.55651259,7.195244193,2.296631843,2.292286515,2.092752099,3.597622097,0.459326369,2,6,2,5,0
18.4155391,4.58457303,12.55651259,7.195244193,1.84155391,2.292286515,2.092752099,3.597622097,10,2,6,2,0
2.823849469,18.4155391,4.58457303,12.55651259,0.941283156,1.84155391,2.292286515,2.092752099,3,10,2,6,0
33.45716529,2.823849469,18.4155391,4.58457303,4.779595041,0.941283156,1.84155391,2.292286515,7,3,10,2,0
2.089815259,33.45716529,2.823849469,18.4155391,1.044907629,4.779595041,0.941283156,1.84155391,2,7,3,10,0
0,2.089815259,33.45716529,2.823849469,0,1.044907629,4.779595041,0.941283156,0,2,7,3,0
14.1302959,0,2.089815259,33.45716529,2.82605918,0,1.044907629,4.779595041,5,0,2,7,0
0,14.1302959,0,2.089815259,0,2.82605918,0,1.044907629,0,5,0,2,0
0,0,14.1302959,0,0,0,2.82605918,0,0,0,5,0,0
4.655029304,0,0,14.1302959,2.327514652,0,0,2.82605918,2,0,0,5,0
2.521485716,4.655029304,0,0,0.630371429,2.327514652,0,0,4,2,0,0,0
4.164464772,2.521485716,4.655029304,0,1.041116193,0.630371429,2.327514652,0,4,4,2,0,0
7.188436963,4.164464772,2.521485716,4.655029304,2.396145654,1.041116193,0.630371429,2.327514652,3,4,4,2,0
1.450958967,7.188436963,4.164464772,2.521485716,1.450958967,2.396145654,1.041116193,0.630371429,1,3,4,4,0
0,1.450958967,7.188436963,4.164464772,0,1.450958967,2.396145654,1.041116193,0,1,3,4,0
0,0,1.450958967,7.188436963,0,0,1.450958967,2.396145654,0,0,1,3,0
0,0,0,1.450958967,0,0,0,1.450958967,0,0,0,1,0
1.841799259,0,0,0,1.841799259,0,0,0,1,0,0,0,0
58.41222705,1.841799259,0,0,3.650764191,1.841799259,0,0,16,1,0,0,1
4.177986503,58.41222705,1.841799259,0,2.088993251,3.650764191,1.841799259,0,2,16,1,0,0
0,4.177986503,58.41222705,1.841799259,0,2.088993251,3.650764191,1.841799259,0,2,16,1,0
0,0,4.177986503,58.41222705,0,0,2.088993251,3.650764191,0,0,2,16,0
0,0,0,4.177986503,0,0,0,2.088993251,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1
2.303889975,0,0,0,0.575972494,0,0,0,4,0,0,0,0
7.079977334,2.303889975,0,0,1.769994333,0.575972494,0,0,4,4,0,0,0
4.980416462,7.079977334,2.303889975,0,1.245104115,1.769994333,0.575972494,0,4,4,4,0,0
95.40941656,4.980416462,7.079977334,2.303889975,6.814958325,1.245104115,1.769994333,0.575972494,14,4,4,4,1
0,95.40941656,4.980416462,7.079977334,0,6.814958325,1.245104115,1.769994333,0,14,4,4,0
0.172300428,0,95.40941656,4.980416462,0.172300428,0,6.814958325,1.245104115,1,0,14,4,0
0,0.172300428,0,95.40941656,0,0.172300428,0,6.814958325,0,1,0,14,0
0,0,0.172300428,0,0,0,0.172300428,0,0,0,1,0,0
0,0,0,0.172300428,0,0,0,0.172300428,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0
1.25971818,0,0,0,0.62985909,0,0,0,2,0,0,0,0
10.8685964,1.25971818,0,0,3.622865468,0.62985909,0,0,3,2,0,0,0
22.89361005,10.8685964,1.25971818,0,2.289361005,3.622865468,0.62985909,0,10,3,2,0,0
12.22423682,22.89361005,10.8685964,1.25971818,1.111294256,2.289361005,3.622865468,0.62985909,11,10,3,2,0
4.308274403,12.22423682,22.89361005,10.8685964,1.436091468,1.111294256,2.289361005,3.622865468,3,11,10,3,0
0,4.308274403,12.22423682,22.89361005,0,1.436091468,1.111294256,2.289361005,0,3,11,10,0
19.34329982,0,4.308274403,12.22423682,3.223883304,0,1.436091468,1.111294256,6,0,3,11,0
47.07322639,19.34329982,0,4.308274403,3.621017415,3.223883304,0,1.436091468,13,6,0,3,0
41.61365969,47.07322639,19.34329982,0,3.467804975,3.621017415,3.223883304,0,12,13,6,0,0
25.57699233,41.61365969,47.07322639,19.34329982,2.557699233,3.467804975,3.621017415,3.223883304,10,12,13,6,1
23.65554488,25.57699233,41.61365969,47.07322639,2.628393875,2.557699233,3.467804975,3.621017415,9,10,12,13,0
15.9987506,23.65554488,25.57699233,41.61365969,1.333229216,2.628393875,2.557699233,3.467804975,12,9,10,12,0
5.729070246,15.9987506,23.65554488,25.57699233,1.145814049,1.333229216,2.628393875,2.557699233,5,12,9,10,0
33.16986573,5.729070246,15.9987506,23.65554488,3.316986573,1.145814049,1.333229216,2.628393875,10,5,12,9,0
6.459644914,33.16986573,5.729070246,15.9987506,1.614911228,3.316986573,1.145814049,1.333229216,4,10,5,12,0
7.670877665,6.459644914,33.16986573,5.729070246,1.917719416,1.614911228,3.316986573,1.145814049,4,4,10,5,0
0,7.670877665,6.459644914,33.16986573,0,1.917719416,1.614911228,3.316986573,0,4,4,10,0
4.020464063,0,7.670877665,6.459644914,1.340154688,0,1.917719416,1.614911228,3,0,4,4,0
49.44561486,4.020464063,0,7.670877665,3.531829633,1.340154688,0,1.917719416,14,3,0,4,0
13.59416999,49.44561486,4.020464063,0,2.265694998,3.531829633,1.340154688,0,6,14,3,0,0
3.286470316,13.59416999,49.44561486,4.020464063,0.469495759,2.265694998,3.531829633,1.340154688,7,6,14,3,0
13.12021434,3.286470316,13.59416999,49.44561486,4.373404781,0.469495759,2.265694998,3.531829633,3,7,6,14,0
20.31386985,13.12021434,3.286470316,13.59416999,3.385644975,4.373404781,0.469495759,2.265694998,6,3,7,6,0
14.83101429,20.31386985,13.12021434,3.286470316,1.647890477,3.385644975,4.373404781,0.469495759,9,6,3,7,0
2.329112768,14.83101429,20.31386985,13.12021434,1.164556384,1.647890477,3.385644975,4.373404781,2,9,6,3,0
49.73430836,2.329112768,14.83101429,20.31386985,3.552450597,1.164556384,1.647890477,3.385644975,14,2,9,6,0
6.683622494,49.73430836,2.329112768,14.83101429,1.670905624,3.552450597,1.164556384,1.647890477,4,14,2,9,0
25.32842934,6.683622494,49.73430836,2.329112768,1.948340719,1.670905624,3.552450597,1.164556384,13,4,14,2,0
1.291804865,25.32842934,6.683622494,49.73430836,0.645902433,1.948340719,1.670905624,3.552450597,2,13,4,14,0
0,1.291804865,25.32842934,6.683622494,0,0.645902433,1.948340719,1.670905624,0,2,13,4,0
0,0,1.291804865,25.32842934,0,0,0.645902433,1.948340719,0,0,2,13,0
0.109266751,0,0,1.291804865,0.109266751,0,0,0.645902433,1,0,0,2,0
1.622488186,0.109266751,0,0,0.811244093,0.109266751,0,0,2,1,0,0,0
16.07921368,1.622488186,0.109266751,0,1.607921368,0.811244093,0.109266751,0,10,2,1,0,0
10.40518415,16.07921368,1.622488186,0.109266751,2.08103683,1.607921368,0.811244093,0.109266751,5,10,2,1,0
27.74450177,10.40518415,16.07921368,1.622488186,4.624083628,2.08103683,1.607921368,0.811244093,6,5,10,2,0
12.0641806,27.74450177,10.40518415,16.07921368,1.508022575,4.624083628,2.08103683,1.607921368,8,6,5,10,0
16.13774747,12.0641806,27.74450177,10.40518415,1.793083052,1.508022575,4.624083628,2.08103683,9,8,6,5,0
18.69949695,16.13774747,12.0641806,27.74450177,1.869949695,1.793083052,1.508022575,4.624083628,10,9,8,6,0
0,18.69949695,16.13774747,12.0641806,0,1.869949695,1.793083052,1.508022575,0,10,9,8,0
3.227757603,0,18.69949695,16.13774747,0.5379596,0,1.869949695,1.793083052,6,0,10,9,0
0.235001385,3.227757603,0,18.69949695,0.235001385,0.5379596,0,1.869949695,1,6,0,10,0
1.752865732,0.235001385,3.227757603,0,0.876432866,0.235001385,0.5379596,0,2,1,6,0,0
14.16282165,1.752865732,0.235001385,3.227757603,1.57364685,0.876432866,0.235001385,0.5379596,9,2,1,6,0
28.50291737,14.16282165,1.752865732,0.235001385,2.591174307,1.57364685,0.876432866,0.235001385,11,9,2,1,0
29.81989838,28.50291737,14.16282165,1.752865732,2.484991532,2.591174307,1.57364685,0.876432866,12,11,9,2,0
7.740238309,29.81989838,28.50291737,14.16282165,0.645019859,2.484991532,2.591174307,1.57364685,12,12,11,9,0
13.32133549,7.740238309,29.81989838,28.50291737,1.2110305,0.645019859,2.484991532,2.591174307,11,12,12,11,0
16.41390076,13.32133549,7.740238309,29.81989838,1.641390076,1.2110305,0.645019859,2.484991532,10,11,12,12,0
2.606089957,16.41390076,13.32133549,7.740238309,0.651522489,1.641390076,1.2110305,0.645019859,4,10,11,12,0
0,2.606089957,16.41390076,13.32133549,0,0.651522489,1.641390076,1.2110305,0,4,10,11,0
0,0,2.606089957,16.41390076,0,0,0.651522489,1.641390076,0,0,4,10,0
0,0,0,2.606089957,0,0,0,0.651522489,0,0,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0
13.65177812,0,0,0,1.516864236,0,0,0,9,0,0,0,0
0.284369215,13.65177812,0,0,0.142184608,1.516864236,0,0,2,9,0,0,0
3.665384665,0.284369215,13.65177812,0,0.733076933,0.142184608,1.516864236,0,5,2,9,0,0
17.65568361,3.665384665,0.284369215,13.65177812,2.206960451,0.733076933,0.142184608,1.516864236,8,5,2,9,0
4.766730785,17.65568361,3.665384665,0.284369215,2.383365393,2.206960451,0.733076933,0.142184608,2,8,5,2,0
5.402133405,0,0,0,1.080426681,0,0,0,5,0,0,0,0
5.432314992,5.402133405,0,0,1.810771664,1.080426681,0,0,3,5,0,0,0
34.98452435,5.432314992,5.402133405,0,2.691117257,1.810771664,1.080426681,0,13,3,5,0,0
36.61734807,34.98452435,5.432314992,5.402133405,3.328849825,2.691117257,1.810771664,1.080426681,11,13,3,5,1
37.78260604,36.61734807,34.98452435,5.432314992,3.148550503,3.328849825,2.691117257,1.810771664,12,11,13,3,1
12.71468991,37.78260604,36.61734807,34.98452435,1.816384273,3.148550503,3.328849825,2.691117257,7,12,11,13,1
40.09226881,12.71468991,37.78260604,36.61734807,3.341022401,1.816384273,3.148550503,3.328849825,12,7,12,11,1
8.156900197,40.09226881,12.71468991,37.78260604,2.039225049,3.341022401,1.816384273,3.148550503,4,12,7,12,0
1.650828451,8.156900197,40.09226881,12.71468991,0.825414225,2.039225049,3.341022401,1.816384273,2,4,12,7,0
41.22989337,1.650828451,8.156900197,40.09226881,2.944992384,0.825414225,2.039225049,3.341022401,14,2,4,12,1
34.21658558,41.22989337,1.650828451,8.156900197,2.851382131,2.944992384,0.825414225,2.039225049,12,14,2,4,0
0.897078633,34.21658558,41.22989337,1.650828451,0.448539317,2.851382131,2.944992384,0.825414225,2,12,14,2,1
11.06110983,0.897078633,34.21658558,41.22989337,1.106110983,0.448539317,2.851382131,2.944992384,10,2,12,14,0
5.521663427,11.06110983,0.897078633,34.21658558,1.840554476,1.106110983,0.448539317,2.851382131,3,10,2,12,0
0,5.521663427,11.06110983,0.897078633,0,1.840554476,1.106110983,0.448539317,0,3,10,2,0
3.229225576,0,5.521663427,11.06110983,1.076408525,0,1.840554476,1.106110983,3,0,3,10,0
0.929391205,3.229225576,0,5.521663427,0.464695603,1.076408525,0,1.840554476,2,3,0,3,0
17.5824645,0.929391205,3.229225576,0,2.511780643,0.464695603,1.076408525,0,7,2,3,0,0
23.76327068,17.5824645,0.929391205,3.229225576,2.970408835,2.511780643,0.464695603,1.076408525,8,7,2,3,1
11.07646561,23.76327068,17.5824645,0.929391205,1.846077601,2.970408835,2.511780643,0.464695603,6,8,7,2,0
11.50246811,11.07646561,23.76327068,17.5824645,2.300493622,1.846077601,2.970408835,2.511780643,5,6,8,7,0
19.30246823,11.50246811,11.07646561,23.76327068,3.217078038,2.300493622,1.846077601,2.970408835,6,5,6,8,0
9.136530906,19.30246823,11.50246811,11.07646561,1.522755151,3.217078038,2.300493622,1.846077601,6,6,5,6,0
33.2704336,9.136530906,19.30246823,11.50246811,3.024584873,1.522755151,3.217078038,2.300493622,11,6,6,5,1
8.883921623,33.2704336,9.136530906,19.30246823,2.220980406,3.024584873,1.522755151,3.217078038,4,11,6,6,0
17.069401,8.883921623,33.2704336,9.136530906,1.7069401,2.220980406,3.024584873,1.522755151,10,4,11,6,0
0.203506202,17.069401,8.883921623,33.2704336,0.203506202,1.7069401,2.220980406,3.024584873,1,10,4,11,0
1.455427766,0.203506202,17.069401,8.883921623,1.455427766,0.203506202,1.7069401,2.220980406,1,1,10,4,0
3.726193786,1.455427766,0.203506202,17.069401,1.863096893,1.455427766,0.203506202,1.7069401,2,1,1,10,0
48.4215676,3.726193786,1.455427766,0.203506202,4.401960691,1.863096893,1.455427766,0.203506202,11,2,1,1,0
44.42525926,48.4215676,3.726193786,1.455427766,4.038659933,4.401960691,1.863096893,1.455427766,11,11,2,1,0
17.06917834,44.42525926,48.4215676,3.726193786,3.413835669,4.038659933,4.401960691,1.863096893,5,11,11,2,1
0,17.06917834,44.42525926,48.4215676,0,3.413835669,4.038659933,4.401960691,0,5,11,11,0
0.416570514,0,17.06917834,44.42525926,0.208285257,0,3.413835669,4.038659933,2,0,5,11,0
4.472163111,0.416570514,0,17.06917834,0.894432622,0.208285257,0,3.413835669,5,2,0,5,0
1.021872163,4.472163111,0.416570514,0,1.021872163,0.894432622,0.208285257,0,1,5,2,0,0
1.908056356,1.021872163,4.472163111,0.416570514,0.381611271,1.021872163,0.894432622,0.208285257,5,1,5,2,0
0.43675369,1.908056356,1.021872163,4.472163111,0.43675369,0.381611271,1.021872163,0.894432622,1,5,1,5,0
23.31572998,0.43675369,1.908056356,1.021872163,2.914466247,0.43675369,0.381611271,1.021872163,8,1,5,1,1
1.633645743,23.31572998,0.43675369,1.908056356,0.816822872,2.914466247,0.43675369,0.381611271,2,8,1,5,0
0,1.633645743,23.31572998,0.43675369,0,0.816822872,2.914466247,0.43675369,0,2,8,1,0
19.38429692,0,1.633645743,23.31572998,3.230716154,0,0.816822872,2.914466247,6,0,2,8,0
2.671827815,19.38429692,0,1.633645743,0.534365563,3.230716154,0,0.816822872,5,6,0,2,0
11.5243037,2.671827815,19.38429692,0,1.15243037,0.534365563,3.230716154,0,10,5,6,0,0
2.936733156,11.5243037,2.671827815,19.38429692,0.978911052,1.15243037,0.534365563,3.230716154,3,10,5,6,0
42.47100499,2.936733156,11.5243037,2.671827815,3.267000384,0.978911052,1.15243037,0.534365563,13,3,10,5,0
42.36258706,42.47100499,2.936733156,11.5243037,5.295323383,3.267000384,0.978911052,1.15243037,8,13,3,10,1
5.540454939,42.36258706,42.47100499,2.936733156,1.385113735,5.295323383,3.267000384,0.978911052,4,8,13,3,0
5.653075963,5.540454939,42.36258706,42.47100499,1.884358654,1.385113735,5.295323383,3.267000384,3,4,8,13,0
18.06926641,5.653075963,5.540454939,42.36258706,2.258658301,1.884358654,1.385113735,5.295323383,8,3,4,8,0
39.12240177,18.06926641,5.653075963,5.540454939,3.00941552,2.258658301,1.884358654,1.385113735,13,8,3,4,0
76.84820452,39.12240177,18.06926641,5.653075963,5.911400348,3.00941552,2.258658301,1.884358654,13,13,8,3,1
99.08042327,76.84820452,39.12240177,18.06926641,8.256701939,5.911400348,3.00941552,2.258658301,12,13,13,8,1
2.846637964,99.08042327,76.84820452,39.12240177,1.423318982,8.256701939,5.911400348,3.00941552,2,12,13,13,0
41.97509006,2.846637964,99.08042327,76.84820452,2.623443129,1.423318982,8.256701939,5.911400348,16,2,12,13,1
23.72437966,41.97509006,2.846637964,99.08042327,3.389197094,2.623443129,1.423318982,8.256701939,7,16,2,12,0
42.14930964,23.72437966,41.97509006,2.846637964,6.021329948,3.389197094,2.623443129,1.423318982,7,7,16,2,1
8.249371968,42.14930964,23.72437966,41.97509006,1.031171496,6.021329948,3.389197094,2.623443129,8,7,7,16,0
6.903172538,8.249371968,42.14930964,23.72437966,0.767019171,1.031171496,6.021329948,3.389197094,9,8,7,7,0
20.31177874,6.903172538,8.249371968,42.14930964,2.538972342,0.767019171,1.031171496,6.021329948,8,9,8,7,0
16.72165886,20.31177874,6.903172538,8.249371968,2.786943143,2.538972342,0.767019171,1.031171496,6,8,9,8,0
7.714791507,16.72165886,20.31177874,6.903172538,1.542958301,2.786943143,2.538972342,0.767019171,5,6,8,9,0
